,DATE (LT),REGION,COUNTRY,INCIDENT TYPE,VESSEL TYPE,MAERSK?,VESSEL ACTIVITY LOCATION,LAT,LONG,TIME OF DAY,ATTACKS,ATTACK SUCCESS,YEAR,MONTH,WEEK,DAY,WEEKDAY,YEAR_MONTH,X,Y,datestring,color,REGION_NR
739,2016-05-07,South East Asia,Indonesia,Hijacking at sea,Product tanker,0,Off shore,-1.91196027777778,108.599853333333,Evening,1,1,2016,5,18,7,5,2016-05,12089280.373290822,-212877.95683066902,2016-05-07,#fdbf6f,6
738,2016-05-08,South East Asia,Indonesia,Theft at anchorage,Bulk carrier,0,Anchorage,-0.687522222222222,116.820373333333,Unknown,1,1,2016,5,18,8,6,2016-05,13004384.473746745,-76536.4604389582,2016-05-08,#fdbf6f,6
737,2016-05-08,South Asia,India,"Failed attack, theft",Gas tanker,0,Anchorage,17.6169444444444,83.3666666666667,Morning,1,0,2016,5,18,8,6,2016-05,9280334.88246591,1992760.8609490795,2016-05-08,#1f78b4,5
736,2016-05-08,South East Asia,Malaysia,"Failed attack, theft",Product tanker,0,Off shore,3.3333333333333304,109.6,Evening,1,0,2016,5,18,8,6,2016-05,12200616.190942783,371274.4667025431,2016-05-08,#1f78b4,6
735,2016-05-09,South East Asia,Indonesia,Anti-piracy/naval operation,Tanker,0,Unknown,-4.61803833333333,112.97790527777799,Afternoon,1,0,2016,5,19,9,0,2016-05,12576642.88641294,-514635.18666402507,2016-05-09,#1f78b4,6
734,2016-05-09,South East Asia,Vietnam,Theft at anchorage,Container ship,0,Anchorage,10.1833333333333,107.066666666667,Evening,1,1,2016,5,19,9,0,2016-05,11918606.814266527,1139619.2670314687,2016-05-09,#fdbf6f,6
733,2016-05-09,West Africa,Togo,Suspicious activity at sea,Tanker,0,Anchorage,6.0,1.31666666666667,Evening,1,0,2016,5,19,9,0,2016-05,146570.66287781057,669141.0570442454,2016-05-09,#1f78b4,7
732,2016-05-11,West Africa,Togo,"Failed attack, theft",Product tanker,0,Anchorage,6.0852777777777805,1.25,Night,1,0,2016,5,19,11,2,2016-05,139149.36349159197,678687.1765913366,2016-05-11,#1f78b4,7
731,2016-05-12,Americas,Venezuela,Armed robbery at anchorage,Gas tanker,0,Anchorage,10.1841666666667,-63.2166666666667,Evening,1,1,2016,5,19,12,3,2016-05,-7037247.142981448,1139713.5181250942,2016-05-12,#fdbf6f,0
729,2016-05-13,South East Asia,Indonesia,"Failed attack, theft",Tug,0,Off shore,1.22515583333333,104.039153888889,Unknown,1,0,2016,5,19,13,4,2016-05,11581585.633474153,136394.11788308626,2016-05-13,#1f78b4,6
728,2016-05-13,West Africa,Nigeria,"Failed attack, kidnap/ransom",Crude oil tanker,0,Off shore,3.95,7.05,Morning,1,0,2016,5,19,13,4,2016-05,784802.4100925786,440060.71309872944,2016-05-13,#1f78b4,7
730,2016-05-13,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.651961944444442,5.281505555555559,Unknown,1,1,2016,5,19,13,4,2016-05,587934.5090662902,630196.4195831047,2016-05-13,#fdbf6f,7
726,2016-05-14,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.538078888888888,5.535736111111111,Unknown,1,1,2016,5,19,14,5,2016-05,616235.3250548254,617458.3278681579,2016-05-14,#fdbf6f,7
725,2016-05-14,South Asia,India,Theft at berth,Gas tanker,0,Berth,22.9849455555556,70.2307891666667,Night,1,1,2016,5,19,14,5,2016-05,7818055.6880430905,2630198.1586881094,2016-05-14,#fdbf6f,5
727,2016-05-14,West Africa,Nigeria,Counter insurgency/military operation,Unknown vessel type,0,Unknown,5.61865,5.3287125,Unknown,1,1,2016,5,19,14,5,2016-05,593189.5620837518,626470.1420353905,2016-05-14,#fdbf6f,7
724,2016-05-15,West Africa,Nigeria,Activism,Unknown vessel type,0,Unknown,6.50158138888889,3.35975638888889,Unknown,1,0,2016,5,19,15,6,2016-05,374006.37040055887,725310.9637423959,2016-05-15,#1f78b4,7
723,2016-05-15,South Asia,Bangladesh,"Failed attack, theft",Container ship,0,Anchorage,22.1,91.75,Night,1,0,2016,5,19,15,6,2016-05,10213563.280282851,2523535.6699099964,2016-05-15,#1f78b4,5
722,2016-05-16,East Africa,Somalia,Suspicious activity at sea,Container ship,0,Off shore,14.75,50.9666666666667,Morning,1,0,2016,5,20,16,0,2016-05,5673583.380763846,1660405.2734221872,2016-05-16,#1f78b4,1
721,2016-05-17,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.15360555555556,6.19834888888889,Evening,1,1,2016,5,20,17,1,2016-05,689997.0420701642,574471.8998851104,2016-05-17,#fdbf6f,7
720,2016-05-18,South East Asia,Indonesia,Theft at anchorage,Bulk carrier,0,Anchorage,-0.2,117.566666666667,Night,1,1,2016,5,20,18,2,2016-05,13087461.4675959,-22263.943371934256,2016-05-18,#fdbf6f,6
719,2016-05-19,South East Asia,Singapore,Theft at anchorage,Other,0,Anchorage,1.18333333333333,103.95,Night,1,1,2016,5,20,19,3,2016-05,11571661.06796079,131737.4298498769,2016-05-19,#fdbf6f,6
718,2016-05-20,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.48323027777778,5.726451944444442,Unknown,1,1,2016,5,20,20,4,2016-05,637465.7145077066,611324.2586988449,2016-05-20,#fdbf6f,7
715,2016-05-21,South East Asia,Indonesia,"Failed attack, theft",Tug,0,Anchorage,1.16666666666667,103.96666666666701,Night,1,0,2016,5,20,21,5,2016-05,11573516.392807381,129881.71478843794,2016-05-21,#1f78b4,6
716,2016-05-21,South East Asia,Singapore,"Failed attack, robbery",Other,0,Anchorage,0.0,103.98765555555599,Night,1,0,2016,5,20,21,5,2016-05,11575852.86523082,-7.081154551613622e-10,2016-05-21,#1f78b4,6
717,2016-05-21,South East Asia,Indonesia,Theft at anchorage,Product tanker,0,Anchorage,-6.0,106.9,Night,1,1,2016,5,20,21,5,2016-05,11900053.565800944,-669141.0570442461,2016-05-21,#fdbf6f,6
714,2016-05-22,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,4.36191805555556,6.29516583333333,Night,1,1,2016,5,20,22,6,2016-05,700774.65502588,486036.2146863025,2016-05-22,#fdbf6f,7
713,2016-05-22,Eastern Mediterranean,Turkey,Other maritime risk,Unknown vessel type,0,Unknown,36.0896155555556,35.893707222222204,Unknown,1,1,2016,5,20,22,6,2016-05,3995669.2106606215,4312959.350935367,2016-05-22,#fdbf6f,2
712,2016-05-22,West Africa,Nigeria,Kidnap/ransom at sea,Fishing vessel,0,Off shore,4.45,7.716666666666669,Evening,1,1,2016,5,20,22,6,2016-05,859015.4039547613,495870.51551041426,2016-05-22,#fdbf6f,7
711,2016-05-23,West Africa,Sierra Leone,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,8.99360055555555,-12.5142822222222,Unknown,1,0,2016,5,21,23,0,2016-05,-1393083.5246210913,1005299.806293856,2016-05-23,#1f78b4,7
710,2016-05-23,West Africa,Sierra Leone,"Failed attack, robbery",Fishing vessel,0,Off shore,9.01937138888889,-12.5925597222222,Unknown,1,0,2016,5,21,23,0,2016-05,-1401797.3360616616,1008204.4143635004,2016-05-23,#1f78b4,7
708,2016-05-25,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.63244666666667,5.200095,Unknown,1,1,2016,5,21,25,2,2016-05,578871.927476648,628013.4126647795,2016-05-25,#fdbf6f,7
705,2016-05-28,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,4.45800416666667,6.40708916666667,Night,1,1,2016,5,21,28,5,2016-05,713233.9035004332,496764.2342989014,2016-05-28,#fdbf6f,7
704,2016-05-28,West Africa,Nigeria,Counter insurgency/military operation,Unknown vessel type,0,Unknown,5.591043055555558,5.290946944444441,Afternoon,1,1,2016,5,21,28,5,2016-05,588985.5196697818,623382.187937407,2016-05-28,#fdbf6f,7
802,2016-06-01,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Off shore,5.6397052777777805,5.23535,Morning,1,1,2016,6,22,1,2,2016-06,582796.4961245649,628825.3627193801,2016-06-01,#fdbf6f,7
801,2016-06-01,West Africa,Nigeria,Insurgency operation,Other,0,Off shore,5.568055555555558,5.6513888888888895,Evening,1,1,2016,6,22,1,2,2016-06,629109.7333858752,620811.0495008758,2016-06-01,#fdbf6f,7
800,2016-06-02,South East Asia,Malaysia,Hijacking at sea,Tug,0,Off shore,3.2888713888888903,112.885894722222,Unknown,1,1,2016,6,22,2,3,2016-06,12566400.318220843,366316.7092978938,2016-06-02,#fdbf6f,6
799,2016-06-03,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,4.54357027777778,6.097411944444442,Night,1,1,2016,6,22,3,4,2016-06,678760.7928123794,506318.8751830067,2016-06-03,#fdbf6f,7
798,2016-06-04,South East Asia,Malaysia,Suspicious activity at sea,Product tanker,0,Off shore,6.12963138888889,103.787841666667,Night,1,0,2016,6,22,4,5,2016-06,11553609.684866272,683652.7823531854,2016-06-04,#1f78b4,6
797,2016-06-04,West Africa,Nigeria,Other maritime risk,Unknown vessel type,0,Unknown,4.3245013888888915,6.28417972222222,Unknown,1,1,2016,6,22,4,5,2016-06,699551.6867311929,481859.01468492136,2016-06-04,#fdbf6f,7
796,2016-06-06,West Africa,Nigeria,Counter insurgency/military operation,Unknown vessel type,0,Unknown,5.62010194444445,5.19061083333333,Unknown,1,1,2016,6,23,6,0,2016-06,577816.1548727157,626632.5522393412,2016-06-06,#fdbf6f,7
795,2016-06-06,West Africa,Nigeria,Suspicious activity at sea,Product tanker,0,Off shore,5.36861111111111,2.4008333333333303,Unknown,1,0,2016,6,23,6,0,2016-06,267259.54414618394,598507.4809744662,2016-06-06,#1f78b4,7
792,2016-06-08,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.65055277777778,5.2115105555555585,Night,1,1,2016,6,23,8,2,2016-06,580142.701308215,630038.7857199531,2016-06-08,#fdbf6f,7
794,2016-06-08,West Africa,Nigeria,Notice,Unknown vessel type,0,Unknown,5.58318416666667,-0.104930555555556,Unknown,1,0,2016,6,23,8,2,2016-06,-11680.816013099797,622503.1644700988,2016-06-08,#1f78b4,7
793,2016-06-08,South Asia,Bangladesh,Kidnap/ransom at sea,Unknown vessel type,0,Unknown,21.9166666666667,89.1833333333333,Morning,1,1,2016,6,23,8,2,2016-06,9927843.253913444,2501523.0083180508,2016-06-08,#fdbf6f,5
791,2016-06-09,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.55858166666667,5.37008277777778,Evening,1,1,2016,6,23,9,3,2016-06,597794.8803399506,619751.4298541471,2016-06-09,#fdbf6f,7
790,2016-06-10,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,4.31666666666667,6.26666666666667,Night,1,1,2016,6,23,10,4,2016-06,697602.1423045148,480984.3717765961,2016-06-10,#fdbf6f,7
789,2016-06-11,Eastern Mediterranean,Libya,Counter insurgency/military operation,Unknown vessel type,0,Unknown,31.2128013888889,16.5948486111111,Unknown,1,1,2016,6,23,11,5,2016-06,1847330.097180351,3660416.401480891,2016-06-11,#fdbf6f,2
788,2016-06-13,West Africa,Nigeria,Kidnap/ransom at sea,Passenger vessel,0,Off shore,6.4097438888888885,4.28604111111111,Unknown,1,1,2016,6,24,13,0,2016-06,477119.91400792525,715022.4208652012,2016-06-13,#fdbf6f,7
787,2016-06-13,Americas,Bahamas,Other maritime risk,Other,0,Off shore,23.467276388888894,-77.85974111111109,Morning,1,1,2016,6,24,13,0,2016-06,-8667306.733784996,2688626.4798650425,2016-06-13,#fdbf6f,0
786,2016-06-13,West Africa,Angola,"Failed attack, robbery",Product tanker,0,Anchorage,-7.26472222222222,13.2858333333333,Evening,1,0,2016,6,24,13,0,2016-06,1478972.2014309636,-810880.7927355932,2016-06-13,#1f78b4,7
785,2016-06-14,South Asia,Bangladesh,Kidnap/ransom at sea,Fishing vessel,0,Off shore,21.3395241666667,90.3460691666667,Unknown,1,1,2016,6,24,14,1,2016-06,10057278.41480721,2432409.569989206,2016-06-14,#fdbf6f,5
784,2016-06-14,South Asia,Bangladesh,Armed robbery at anchorage,Container ship,0,Anchorage,22.1333333333333,91.7333333333333,Night,1,1,2016,6,24,14,1,2016-06,10211707.955436293,2527541.038055528,2016-06-14,#fdbf6f,5
783,2016-06-15,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,6.50799333333333,4.02099611111111,Unknown,1,1,2016,6,24,15,2,2016-06,447615.23957062204,726029.3629044505,2016-06-15,#fdbf6f,7
782,2016-06-16,South East Asia,Indonesia,Armed robbery at anchorage,Other,0,Anchorage,1.16714694444444,103.97563916666701,Night,1,1,2016,6,24,16,3,2016-06,11574515.206938522,129935.19015621008,2016-06-16,#fdbf6f,6
781,2016-06-16,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,4.66666666666667,7.716666666666669,Night,1,1,2016,6,24,16,3,2016-06,859015.4039547613,520066.28581086296,2016-06-16,#fdbf6f,7
780,2016-06-16,South East Asia,Papua New Guinea,Suspicious activity at sea,Other,0,Off shore,8.28416666666667,150.884444444444,Morning,1,0,2016,6,24,16,3,2016-06,16796379.52418148,925419.1873977059,2016-06-16,#1f78b4,6
779,2016-06-17,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,4.66666666666667,7.1,Unknown,1,1,2016,6,24,17,4,2016-06,790368.3846322423,520066.28581086296,2016-06-17,#fdbf6f,7
778,2016-06-18,South East Asia,Indonesia,"Failed attack, robbery",Product tanker,0,Anchorage,1.6858333333333302,101.48388888888901,Night,1,0,2016,6,24,18,5,2016-06,11297134.834832277,187693.19221715527,2016-06-18,#1f78b4,6
777,2016-06-18,South East Asia,Indonesia,Suspicious activity at anchor,Other,0,Anchorage,1.15787916666667,103.98799888888901,Night,1,0,2016,6,24,18,5,2016-06,11575891.084922623,128903.29345832285,2016-06-18,#1f78b4,6
776,2016-06-18,South East Asia,Singapore,Theft at sea,Other,0,Off shore,1.1625,103.704166666667,Afternoon,1,1,2016,6,24,18,5,2016-06,11544295.026474146,129417.78774689007,2016-06-18,#fdbf6f,6
775,2016-06-20,South East Asia,Philippines,Kidnap/ransom at sea,Tug,0,Off shore,2.73444444444444,119.592777777778,Morning,1,1,2016,6,25,20,0,2016-06,13313007.124775369,304512.5822084267,2016-06-20,#fdbf6f,6
773,2016-06-21,South East Asia,Indonesia,Armed robbery at anchorage,Bulk carrier,0,Anchorage,1.6958333333333302,101.510277777778,Night,1,1,2016,6,25,21,1,2016-06,11300072.432506,188806.87202983792,2016-06-21,#fdbf6f,6
774,2016-06-21,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,0.0,6.67694083333333,Night,1,1,2016,6,25,21,1,2016-06,743273.653623482,-7.081154551613622e-10,2016-06-21,#fdbf6f,7
772,2016-06-23,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.3945388888888886,6.792983888888888,Night,1,1,2016,6,25,23,3,2016-06,756191.5074780222,601406.5265010607,2016-06-23,#fdbf6f,7
771,2016-06-25,Americas,Colombia,Theft at anchorage,Product tanker,0,Anchorage,10.3019444444444,-74.46444444444451,Night,1,1,2016,6,25,25,5,2016-06,-8289344.037759572,1153036.8262840873,2016-06-25,#fdbf6f,0
770,2016-06-25,West Africa,Nigeria,Kidnap/ransom at sea,Supply vessel,0,Off shore,4.43333333333333,7.45,Evening,1,1,2016,6,25,25,5,2016-06,829330.2064098882,494009.6017692952,2016-06-25,#fdbf6f,7
769,2016-06-26,Americas,Peru,Theft at anchorage,Bulk carrier,0,Anchorage,-11.983333333333302,-76.8166666666667,Night,1,1,2016,6,25,26,6,2016-06,-8551192.21776997,-1343811.6931116,2016-06-26,#fdbf6f,0
768,2016-06-26,West Africa,Nigeria,Kidnap/ransom at sea,Fishing vessel,0,Off shore,4.4,7.91666666666667,Night,1,1,2016,6,25,26,6,2016-06,881279.302113416,490287.90003313165,2016-06-26,#fdbf6f,7
767,2016-06-27,West Africa,Nigeria,Other maritime risk,Unknown vessel type,0,Unknown,4.19741138888889,4.87792972222222,Unknown,1,1,2016,6,26,27,0,2016-06,543008.6528031519,467672.205261894,2016-06-27,#fdbf6f,7
766,2016-06-27,West Africa,Nigeria,Kidnap/ransom at sea,Other,0,Off shore,4.48333333333333,7.66666666666667,Afternoon,1,1,2016,6,26,27,0,2016-06,853449.4294150976,499592.4695355354,2016-06-27,#fdbf6f,7
765,2016-06-27,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,6.46833333333333,3.86777777777778,Afternoon,1,1,2016,6,26,27,0,2016-06,430559.0527237617,721585.9728779984,2016-06-27,#fdbf6f,7
764,2016-06-28,South Asia,Bangladesh,Kidnap/ransom at sea,Unknown vessel type,0,Off shore,22.205206388888893,89.4712827777778,Unknown,1,1,2016,6,26,28,1,2016-06,9959897.639443213,2536180.6072367076,2016-06-28,#fdbf6f,5
763,2016-06-28,South East Asia,Indonesia,"Failed attack, theft",Crude oil tanker,0,Anchorage,-0.5333333333333329,116.8,Night,1,0,2016,6,26,28,1,2016-06,13002116.524654355,-59371.252483444594,2016-06-28,#1f78b4,6
762,2016-06-28,South East Asia,Indonesia,Theft at anchorage,Crude oil tanker,0,Anchorage,-0.7105886111111109,116.792907777778,Night,1,1,2016,6,26,28,1,2016-06,13001327.022088006,-79104.39025046857,2016-06-28,#fdbf6f,6
760,2016-06-29,South Asia,Bangladesh,Kidnap/ransom at sea,Unknown vessel type,0,Off shore,22.103454166666694,89.9038697222222,Morning,1,1,2016,6,26,29,2,2016-06,10008052.99782258,2523950.682213336,2016-06-29,#fdbf6f,5
759,2016-06-29,North Africa,Libya,Anti-piracy/naval operation,Product tanker,0,Unknown,33.3901727777778,12.3980711111111,Morning,1,0,2016,6,26,29,2,2016-06,1380146.9629076833,3947208.129054519,2016-06-29,#1f78b4,3
757,2016-06-29,South East Asia,Indonesia,Armed robbery at sea,Product tanker,0,Off shore,3.0,105.166666666667,Night,1,1,2016,6,26,29,2,2016-06,11707099.781759309,334111.1714019597,2016-06-29,#fdbf6f,6
758,2016-06-29,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,0.0,6.26666666666667,Unknown,1,1,2016,6,26,29,2,2016-06,697602.1423045148,-7.081154551613622e-10,2016-06-29,#fdbf6f,7
